t,mon,year
54,7,1996
57,7,1996
58,7,1996
61,7,1996
62,7,1996
62,7,1996
62,7,1996
62,7,1996
60,7,1996
59,7,1996
62,7,1996
62,7,1996
57,7,1996
60,7,1996
61,7,1996
59,7,1996
58,7,1996
57,8,1996
58,8,1996
60,8,1996
60,8,1996
60,8,1996
52,8,1996
55,8,1996
59,8,1996
58,8,1996
57,8,1996
59,8,1996
59,8,1996
59,8,1996
57,8,1996
60,8,1996
62,8,1996
63,8,1996
65,8,1996
62,8,1996
58,8,1996
57,8,1996
56,8,1996
55,8,1996
56,8,1996
56,8,1996
56,8,1996
57,8,1996
55,8,1996
53,8,1996
56,8,1996
52,8,1996
58,9,1996
63,9,1996
62,9,1996
58,9,1996
55,9,1996
55,9,1996
54,9,1996
54,9,1996
54,9,1996
54,9,1996
54,9,1996
54,9,1996
50,9,1996
53,9,1996
55,9,1996
57,9,1996
58,9,1996
56,9,1996
55,9,1996
55,9,1996
54,9,1996
51,9,1996
52,9,1996
55,9,1996
54,9,1996
58,9,1996
53,9,1996
56,9,1996
56,9,1996
50,9,1996
48,10,1996
51,10,1996
54,10,1996
47,10,1996
50,10,1996
55,10,1996
56,10,1996
47,10,1996
51,10,1996
49,10,1996
54,10,1996
57,10,1996
57,10,1996
55,10,1996
46,10,1996
47,10,1996
47,10,1996
51,10,1996
52,10,1996
57,10,1996
50,10,1996
58,10,1996
58,10,1996
57,10,1996
50,10,1996
48,10,1996
53,10,1996
53,10,1996
44,10,1996
49,10,1996
53,10,1996
55,11,1996
58,11,1996
54,11,1996
49,11,1996
47,11,1996
47,11,1996
41,11,1996
41,11,1996
41,11,1996
36,11,1996
39,11,1996
42,11,1996
41,11,1996
48,11,1996
49,11,1996
48,11,1996
39,11,1996
33,11,1996
37,11,1996
35,11,1996
34,11,1996
35,11,1996
32,11,1996
41,11,1996
41,11,1996
37,11,1996
40,11,1996
41,11,1996
45,11,1996
45,11,1996
47,12,1996
41,12,1996
39,12,1996
38,12,1996
34,12,1996
33,12,1996
43,12,1996
46,12,1996
45,12,1996
43,12,1996
42,12,1996
41,12,1996
36,12,1996
37,12,1996
45,12,1996
41,12,1996
44,12,1996
49,12,1996
43,12,1996
42,12,1996
39,12,1996
40,12,1996
41,12,1996
38,12,1996
36,12,1996
39,12,1996
36,12,1996
38,12,1996
35,12,1996
37,12,1996
34,12,1996
35,1,1997
31,1,1997
35,1,1997
35,1,1997
37,1,1997
38,1,1997
35,1,1997
33,1,1997
38,1,1997
39,1,1997
49,1,1997
53,1,1997
51,1,1997
45,1,1997
43,1,1997
45,1,1997
45,1,1997
45,1,1997
42,1,1997
39,1,1997
33,1,1997
34,1,1997
36,1,1997
46,1,1997
44,1,1997
45,1,1997
41,1,1997
36,1,1997
39,1,1997
40,1,1997
39,1,1997
41,2,1997
38,2,1997
42,2,1997
44,2,1997
40,2,1997
49,2,1997
41,2,1997
43,2,1997
47,2,1997
43,2,1997
44,2,1997
50,2,1997
40,2,1997
36,2,1997
40,2,1997
46,2,1997
48,2,1997
36,2,1997
44,2,1997
46,2,1997
48,2,1997
51,2,1997
47,2,1997
41,2,1997
43,2,1997
42,2,1997
47,2,1997
46,2,1997
50,3,1997
43,3,1997
39,3,1997
40,3,1997
45,3,1997
41,3,1997
49,3,1997
39,3,1997
42,3,1997
45,3,1997
47,3,1997
51,3,1997
50,3,1997
51,3,1997
53,3,1997
51,3,1997
48,3,1997
48,3,1997
46,3,1997
44,3,1997
42,3,1997
45,3,1997
48,3,1997
49,3,1997
51,3,1997
52,3,1997
46,3,1997
42,3,1997
44,3,1997
45,3,1997
47,3,1997
50,4,1997
50,4,1997
45,4,1997
47,4,1997
52,4,1997
52,4,1997
50,4,1997
47,4,1997
46,4,1997
45,4,1997
47,4,1997
47,4,1997
47,4,1997
51,4,1997
50,4,1997
47,4,1997
47,4,1997
45,4,1997
45,4,1997
42,4,1997
43,4,1997
41,4,1997
50,4,1997
50,4,1997
48,4,1997
48,4,1997
52,4,1997
53,4,1997
52,4,1997
55,4,1997
55,5,1997
55,5,1997
54,5,1997
55,5,1997
46,5,1997
38,5,1997
40,5,1997
44,5,1997
44,5,1997
46,5,1997
46,5,1997
48,5,1997
50,5,1997
49,5,1997
52,5,1997
52,5,1997
54,5,1997
54,5,1997
51,5,1997
53,5,1997
50,5,1997
49,5,1997
50,5,1997
48,5,1997
50,5,1997
54,5,1997
52,5,1997
54,5,1997
52,5,1997
55,5,1997
59,5,1997
57,6,1997
56,6,1997
54,6,1997
57,6,1997
55,6,1997
57,6,1997
60,6,1997
56,6,1997
54,6,1997
53,6,1997
56,6,1997
57,6,1997
54,6,1997
51,6,1997
52,6,1997
53,6,1997
56,6,1997
57,6,1997
53,6,1997
49,6,1997
52,6,1997
56,6,1997
54,6,1997
54,6,1997
54,6,1997
51,6,1997
52,6,1997
54,6,1997
55,6,1997
53,6,1997
49,7,1997
50,7,1997
53,7,1997
56,7,1997
58,7,1997
62,7,1997
60,7,1997
62,7,1997
58,7,1997
60,7,1997
61,7,1997
58,7,1997
60,7,1997
58,7,1997
61,7,1997
60,7,1997
57,7,1997
57,7,1997
60,7,1997
61,7,1997
62,7,1997
64,7,1997
62,7,1997
61,7,1997
60,7,1997
60,7,1997
59,7,1997
63,7,1997
61,7,1997
58,7,1997
59,7,1997
62,8,1997
56,8,1997
57,8,1997
58,8,1997
58,8,1997
61,8,1997
62,8,1997
66,8,1997
61,8,1997
62,8,1997
66,8,1997
65,8,1997
65,8,1997
66,8,1997
66,8,1997
65,8,1997
62,8,1997
58,8,1997
62,8,1997
66,8,1997
64,8,1997
59,8,1997
58,8,1997
55,8,1997
57,8,1997
58,8,1997
60,8,1997
58,8,1997
57,8,1997
56,8,1997
58,8,1997
57,9,1997
60,9,1997
60,9,1997
57,9,1997
56,9,1997
55,9,1997
58,9,1997
58,9,1997
55,9,1997
53,9,1997
54,9,1997
50,9,1997
48,9,1997
54,9,1997
59,9,1997
59,9,1997
52,9,1997
56,9,1997
55,9,1997
57,9,1997
57,9,1997
54,9,1997
54,9,1997
53,9,1997
55,9,1997
56,9,1997
56,9,1997
58,9,1997
57,9,1997
58,9,1997
60,10,1997
53,10,1997
55,10,1997
56,10,1997
57,10,1997
55,10,1997
47,10,1997
52,10,1997
52,10,1997
51,10,1997
48,10,1997
44,10,1997
44,10,1997
46,10,1997
54,10,1997
60,10,1997
60,10,1997
58,10,1997
55,10,1997
52,10,1997
49,10,1997
47,10,1997
47,10,1997
46,10,1997
43,10,1997
47,10,1997
51,10,1997
47,10,1997
48,10,1997
52,10,1997
52,10,1997
48,11,1997
53,11,1997
51,11,1997
49,11,1997
52,11,1997
47,11,1997
41,11,1997
42,11,1997
41,11,1997
45,11,1997
44,11,1997
42,11,1997
40,11,1997
49,11,1997
53,11,1997
57,11,1997
56,11,1997
55,11,1997
52,11,1997
47,11,1997
42,11,1997
41,11,1997
44,11,1997
50,11,1997
48,11,1997
50,11,1997
48,11,1997
47,11,1997
47,11,1997
44,11,1997
39,12,1997
36,12,1997
34,12,1997
34,12,1997
42,12,1997
50,12,1997
53,12,1997
48,12,1997
47,12,1997
50,12,1997
46,12,1997
39,12,1997
44,12,1997
47,12,1997
44,12,1997
41,12,1997
39,12,1997
47,12,1997
48,12,1997
43,12,1997
44,12,1997
47,12,1997
48,12,1997
47,12,1997
46,12,1997
42,12,1997
40,12,1997
42,12,1997
43,12,1997
48,12,1997
38,12,1997
44,1,1998
42,1,1998
42,1,1998
38,1,1998
35,1,1998
41,1,1998
40,1,1998
44,1,1998
54,1,1998
57,1,1998
51,1,1998
48,1,1998
42,1,1998
40,1,1998
43,1,1998
42,1,1998
44,1,1998
44,1,1998
36,1,1998
33,1,1998
49,1,1998
49,1,1998
44,1,1998
42,1,1998
40,1,1998
38,1,1998
37,1,1998
37,1,1998
38,1,1998
41,1,1998
39,1,1998
34,2,1998
36,2,1998
37,2,1998
42,2,1998
45,2,1998
44,2,1998
39,2,1998
49,2,1998
51,2,1998
48,2,1998
53,2,1998
54,2,1998
54,2,1998
55,2,1998
53,2,1998
48,2,1998
49,2,1998
46,2,1998
51,2,1998
52,2,1998
42,2,1998
41,2,1998
49,2,1998
48,2,1998
47,2,1998
45,2,1998
44,2,1998
36,2,1998
39,3,1998
45,3,1998
45,3,1998
38,3,1998
39,3,1998
49,3,1998
47,3,1998
43,3,1998
43,3,1998
49,3,1998
42,3,1998
43,3,1998
47,3,1998
47,3,1998
47,3,1998
47,3,1998
49,3,1998
47,3,1998
45,3,1998
47,3,1998
46,3,1998
46,3,1998
45,3,1998
47,3,1998
51,3,1998
51,3,1998
53,3,1998
52,3,1998
49,3,1998
51,3,1998
45,3,1998
46,4,1998
48,4,1998
46,4,1998
47,4,1998
46,4,1998
46,4,1998
46,4,1998
43,4,1998
39,4,1998
35,4,1998
38,4,1998
36,4,1998
36,4,1998
37,4,1998
38,4,1998
39,4,1998
43,4,1998
45,4,1998
45,4,1998
48,4,1998
48,4,1998
50,4,1998
48,4,1998
52,4,1998
48,4,1998
45,4,1998
44,4,1998
45,4,1998
48,4,1998
48,4,1998
49,5,1998
48,5,1998
49,5,1998
52,5,1998
50,5,1998
52,5,1998
53,5,1998
50,5,1998
51,5,1998
47,5,1998
50,5,1998
51,5,1998
52,5,1998
56,5,1998
56,5,1998
55,5,1998
53,5,1998
56,5,1998
58,5,1998
61,5,1998
54,5,1998
53,5,1998
55,5,1998
55,5,1998
55,5,1998
49,5,1998
48,5,1998
50,5,1998
52,5,1998
53,5,1998
54,5,1998
56,6,1998
50,6,1998
49,6,1998
54,6,1998
55,6,1998
58,6,1998
54,6,1998
54,6,1998
57,6,1998
52,6,1998
49,6,1998
50,6,1998
54,6,1998
54,6,1998
52,6,1998
52,6,1998
55,6,1998
62,6,1998
62,6,1998
60,6,1998
58,6,1998
56,6,1998
62,6,1998
58,6,1998
54,6,1998
56,6,1998
54,6,1998
55,6,1998
57,6,1998
55,6,1998
58,7,1998
58,7,1998
55,7,1998
60,7,1998
59,7,1998
56,7,1998
53,7,1998
58,7,1998
60,7,1998
58,7,1998
56,7,1998
58,7,1998
54,7,1998
56,7,1998
57,7,1998
59,7,1998
56,7,1998
57,7,1998
61,7,1998
63,7,1998
58,7,1998
58,7,1998
58,7,1998
55,7,1998
55,7,1998
59,7,1998
59,7,1998
59,7,1998
58,7,1998
58,7,1998
56,7,1998
56,8,1998
57,8,1998
60,8,1998
60,8,1998
60,8,1998
61,8,1998
62,8,1998
65,8,1998
65,8,1998
64,8,1998
63,8,1998
58,8,1998
58,8,1998
62,8,1998
57,8,1998
65,8,1998
60,8,1998
55,8,1998
59,8,1998
58,8,1998
57,8,1998
56,8,1998
58,8,1998
55,8,1998
60,8,1998
56,8,1998
52,8,1998
54,8,1998
55,8,1998
57,8,1998
59,8,1998
62,9,1998
58,9,1998
55,9,1998
56,9,1998
58,9,1998
59,9,1998
60,9,1998
60,9,1998
60,9,1998
54,9,1998
50,9,1998
48,9,1998
51,9,1998
52,9,1998
53,9,1998
51,9,1998
52,9,1998
60,9,1998
56,9,1998
58,9,1998
59,9,1998
55,9,1998
56,9,1998
57,9,1998
57,9,1998
57,9,1998
56,9,1998
55,9,1998
54,9,1998
55,9,1998
57,10,1998
54,10,1998
53,10,1998
51,10,1998
51,10,1998
53,10,1998
49,10,1998
46,10,1998
54,10,1998
51,10,1998
52,10,1998
50,10,1998
58,10,1998
51,10,1998
49,10,1998
54,10,1998
44,10,1998
42,10,1998
43,10,1998
51,10,1998
58,10,1998
58,10,1998
50,10,1998
51,10,1998
45,10,1998
46,10,1998
53,10,1998
46,10,1998
44,10,1998
45,10,1998
45,10,1998
40,11,1998
45,11,1998
42,11,1998
39,11,1998
45,11,1998
45,11,1998
52,11,1998
53,11,1998
52,11,1998
42,11,1998
45,11,1998
45,11,1998
39,11,1998
40,11,1998
37,11,1998
36,11,1998
44,11,1998
43,11,1998
46,11,1998
50,11,1998
52,11,1998
45,11,1998
41,11,1998
45,11,1998
44,11,1998
48,11,1998
53,11,1998
44,11,1998
40,11,1998
44,11,1998
42,12,1998
45,12,1998
44,12,1998
36,12,1998
35,12,1998
36,12,1998
47,12,1998
49,12,1998
49,12,1998
50,12,1998
46,12,1998
47,12,1998
49,12,1998
53,12,1998
45,12,1998
50,12,1998
52,12,1998
43,12,1998
38,12,1998
33,12,1998
35,12,1998
42,12,1998
37,12,1998
45,12,1998
44,12,1998
42,12,1998
38,12,1998
36,12,1998
45,12,1998
45,12,1998
43,12,1998
45,1,1999
42,1,1999
41,1,1999
45,1,1999
50,1,1999
42,1,1999
40,1,1999
38,1,1999
34,1,1999
28,1,1999
39,1,1999
41,1,1999
40,1,1999
46,1,1999
36,1,1999
38,1,1999
44,1,1999
48,1,1999
42,1,1999
36,1,1999
40,1,1999
44,1,1999
45,1,1999
41,1,1999
38,1,1999
42,1,1999
47,1,1999
48,1,1999
48,1,1999
48,1,1999
44,2,1999
45,2,1999
50,2,1999
49,2,1999
45,2,1999
42,2,1999
36,2,1999
34,2,1999
32,2,1999
34,2,1999
38,2,1999
42,2,1999
44,2,1999
45,2,1999
45,2,1999
42,2,1999
45,2,1999
48,2,1999
47,2,1999
41,2,1999
42,2,1999
37,2,1999
38,2,1999
42,2,1999
49,2,1999
44,2,1999
39,2,1999
45,2,1999
51,3,1999
49,3,1999
43,3,1999
39,3,1999
37,3,1999
38,3,1999
38,3,1999
39,3,1999
41,3,1999
39,3,1999
40,3,1999
46,3,1999
43,3,1999
46,3,1999
50,3,1999
53,3,1999
52,3,1999
45,3,1999
45,3,1999
46,3,1999
47,3,1999
46,3,1999
49,3,1999
47,3,1999
42,3,1999
40,3,1999
42,3,1999
47,3,1999
51,3,1999
48,3,1999
49,3,1999
53,4,1999
49,4,1999
48,4,1999
54,4,1999
54,4,1999
50,4,1999
49,4,1999
53,4,1999
55,4,1999
48,4,1999
46,4,1999
46,4,1999
40,4,1999
35,4,1999
40,4,1999
39,4,1999
41,4,1999
40,4,1999
42,4,1999
47,4,1999
50,4,1999
49,4,1999
48,4,1999
49,4,1999
48,4,1999
49,4,1999
52,4,1999
53,4,1999
50,4,1999
50,4,1999
50,5,1999
49,5,1999
52,5,1999
54,5,1999
50,5,1999
52,5,1999
50,5,1999
53,5,1999
54,5,1999
55,5,1999
55,5,1999
53,5,1999
52,5,1999
52,5,1999
50,5,1999
51,5,1999
49,5,1999
52,5,1999
53,5,1999
56,5,1999
54,5,1999
51,5,1999
56,5,1999
52,5,1999
52,5,1999
59,5,1999
56,5,1999
58,5,1999
53,5,1999
50,5,1999
53,5,1999
54,6,1999
51,6,1999
55,6,1999
50,6,1999
51,6,1999
50,6,1999
48,6,1999
48,6,1999
52,6,1999
54,6,1999
52,6,1999
54,6,1999
55,6,1999
60,6,1999
57,6,1999
60,6,1999
56,6,1999
57,6,1999
60,6,1999
53,6,1999
51,6,1999
53,6,1999
56,6,1999
56,6,1999
61,6,1999
59,6,1999
53,6,1999
53,6,1999
54,6,1999
57,6,1999
56,7,1999
62,7,1999
62,7,1999
61,7,1999
59,7,1999
61,7,1999
63,7,1999
66,7,1999
66,7,1999
66,7,1999
62,7,1999
63,7,1999
59,7,1999
58,7,1999
58,7,1999
61,7,1999
62,7,1999
61,7,1999
62,7,1999
59,7,1999
55,7,1999
56,7,1999
61,7,1999
63,7,1999
56,7,1999
57,7,1999
57,7,1999
57,7,1999
59,7,1999
62,7,1999
64,7,1999
62,8,1999
61,8,1999
62,8,1999
60,8,1999
62,8,1999
62,8,1999
60,8,1999
58,8,1999
56,8,1999
55,8,1999
57,8,1999
59,8,1999
62,8,1999
57,8,1999
55,8,1999
54,8,1999
56,8,1999
57,8,1999
56,8,1999
55,8,1999
55,8,1999
57,8,1999
58,8,1999
60,8,1999
61,8,1999
60,8,1999
60,8,1999
58,8,1999
58,8,1999
56,8,1999
60,8,1999
66,9,1999
67,9,1999
66,9,1999
66,9,1999
67,9,1999
64,9,1999
58,9,1999
59,9,1999
55,9,1999
59,9,1999
57,9,1999
49,9,1999
52,9,1999
52,9,1999
57,9,1999
56,9,1999
55,9,1999
58,9,1999
58,9,1999
57,9,1999
58,9,1999
56,9,1999
59,9,1999
58,9,1999
54,9,1999
53,9,1999
52,9,1999
52,9,1999
56,9,1999
52,9,1999
49,10,1999
47,10,1999
47,10,1999
44,10,1999
46,10,1999
53,10,1999
53,10,1999
57,10,1999
58,10,1999
56,10,1999
47,10,1999
47,10,1999
49,10,1999
51,10,1999
54,10,1999
55,10,1999
53,10,1999
50,10,1999
48,10,1999
48,10,1999
50,10,1999
53,10,1999
54,10,1999
51,10,1999
50,10,1999
49,10,1999
53,10,1999
46,10,1999
51,10,1999
54,10,1999
51,10,1999
51,11,1999
46,11,1999
53,11,1999
54,11,1999
47,11,1999
42,11,1999
49,11,1999
51,11,1999
47,11,1999
47,11,1999
47,11,1999
47,11,1999
49,11,1999
47,11,1999
44,11,1999
40,11,1999
42,11,1999
42,11,1999
37,11,1999
37,11,1999
36,11,1999
43,11,1999
49,11,1999
50,11,1999
50,11,1999
47,11,1999
46,11,1999
50,11,1999
40,11,1999
49,11,1999
45,12,1999
42,12,1999
42,12,1999
35,12,1999
40,12,1999
49,12,1999
42,12,1999
44,12,1999
42,12,1999
40,12,1999
47,12,1999
39,12,1999
36,12,1999
35,12,1999
35,12,1999
38,12,1999
44,12,1999
36,12,1999
31,12,1999
38,12,1999
46,12,1999
47,12,1999
45,12,1999
44,12,1999
36,12,1999
37,12,1999
35,12,1999
33,12,1999
35,12,1999
44,12,1999
46,12,1999
40,1,2000
47,1,2000
42,1,2000
40,1,2000
49,1,2000
44,1,2000
47,1,2000
38,1,2000
36,1,2000
45,1,2000
44,1,2000
40,1,2000
37,1,2000
37,1,2000
36,1,2000
40,1,2000
44,1,2000
42,1,2000
41,1,2000
39,1,2000
40,1,2000
42,1,2000
40,1,2000
39,1,2000
31,1,2000
31,1,2000
36,1,2000
45,1,2000
49,1,2000
50,1,2000
51,1,2000
47,2,2000
42,2,2000
45,2,2000
52,2,2000
49,2,2000
45,2,2000
46,2,2000
42,2,2000
45,2,2000
41,2,2000
44,2,2000
39,2,2000
39,2,2000
44,2,2000
38,2,2000
35,2,2000
40,2,2000
44,2,2000
41,2,2000
41,2,2000
39,2,2000
43,2,2000
49,2,2000
40,2,2000
40,2,2000
46,2,2000
47,2,2000
40,2,2000
40,2,2000
39,3,2000
46,3,2000
41,3,2000
36,3,2000
41,3,2000
52,3,2000
53,3,2000
55,3,2000
52,3,2000
50,3,2000
47,3,2000
46,3,2000
51,3,2000
45,3,2000
43,3,2000
47,3,2000
47,3,2000
48,3,2000
50,3,2000
47,3,2000
46,3,2000
44,3,2000
44,3,2000
44,3,2000
41,3,2000
42,3,2000
42,3,2000
40,3,2000
41,3,2000
39,3,2000
40,3,2000
43,4,2000
41,4,2000
38,4,2000
38,4,2000
38,4,2000
41,4,2000
44,4,2000
45,4,2000
45,4,2000
45,4,2000
40,4,2000
41,4,2000
42,4,2000
39,4,2000
40,4,2000
44,4,2000
41,4,2000
42,4,2000
44,4,2000
51,4,2000
50,4,2000
48,4,2000
49,4,2000
49,4,2000
45,4,2000
46,4,2000
43,4,2000
48,4,2000
48,4,2000
48,4,2000
51,5,2000
52,5,2000
49,5,2000
48,5,2000
47,5,2000
52,5,2000
56,5,2000
56,5,2000
56,5,2000
53,5,2000
51,5,2000
51,5,2000
55,5,2000
56,5,2000
58,5,2000
53,5,2000
48,5,2000
49,5,2000
50,5,2000
50,5,2000
52,5,2000
50,5,2000
53,5,2000
49,5,2000
47,5,2000
47,5,2000
46,5,2000
47,5,2000
47,5,2000
49,5,2000
51,5,2000
59,6,2000
53,6,2000
51,6,2000
49,6,2000
51,6,2000
54,6,2000
53,6,2000
53,6,2000
51,6,2000
52,6,2000
53,6,2000
64,6,2000
57,6,2000
54,6,2000
55,6,2000
60,6,2000
65,6,2000
64,6,2000
63,6,2000
60,6,2000
56,6,2000
56,6,2000
53,6,2000
52,6,2000
51,6,2000
55,6,2000
55,6,2000
59,6,2000
60,6,2000
56,6,2000
56,7,2000
58,7,2000
59,7,2000
59,7,2000
59,7,2000
57,7,2000
54,7,2000
56,7,2000
56,7,2000
54,7,2000
55,7,2000
57,7,2000
57,7,2000
56,7,2000
54,7,2000
54,7,2000
57,7,2000
59,7,2000
61,7,2000
58,7,2000
58,7,2000
60,7,2000
57,7,2000
58,7,2000
59,7,2000
61,7,2000
61,7,2000
62,7,2000
62,7,2000
60,7,2000
64,7,2000
62,8,2000
58,8,2000
60,8,2000
58,8,2000
61,8,2000
66,8,2000
63,8,2000
63,8,2000
63,8,2000
61,8,2000
61,8,2000
65,8,2000
62,8,2000
61,8,2000
58,8,2000
57,8,2000
55,8,2000
54,8,2000
55,8,2000
54,8,2000
55,8,2000
57,8,2000
58,8,2000
58,8,2000
58,8,2000
60,8,2000
55,8,2000
55,8,2000
55,8,2000
55,8,2000
60,8,2000
57,9,2000
57,9,2000
56,9,2000
57,9,2000
60,9,2000
57,9,2000
60,9,2000
57,9,2000
56,9,2000
61,9,2000
64,9,2000
58,9,2000
56,9,2000
56,9,2000
56,9,2000
54,9,2000
57,9,2000
50,9,2000
49,9,2000
50,9,2000
56,9,2000
57,9,2000
61,9,2000
57,9,2000
54,9,2000
57,9,2000
54,9,2000
52,9,2000
53,9,2000
54,9,2000
51,10,2000
52,10,2000
59,10,2000
50,10,2000
47,10,2000
49,10,2000
54,10,2000
47,10,2000
47,10,2000
44,10,2000
46,10,2000
49,10,2000
48,10,2000
53,10,2000
51,10,2000
49,10,2000
49,10,2000
50,10,2000
48,10,2000
48,10,2000
42,10,2000
48,10,2000
52,10,2000
51,10,2000
49,10,2000
48,10,2000
52,10,2000
49,10,2000
43,10,2000
43,10,2000
45,10,2000
42,11,2000
42,11,2000
41,11,2000
40,11,2000
41,11,2000
44,11,2000
45,11,2000
43,11,2000
40,11,2000
42,11,2000
45,11,2000
43,11,2000
40,11,2000
43,11,2000
42,11,2000
38,11,2000
41,11,2000
48,11,2000
42,11,2000
39,11,2000
38,11,2000
40,11,2000
38,11,2000
42,11,2000
44,11,2000
43,11,2000
45,11,2000
54,11,2000
50,11,2000
49,11,2000
50,12,2000
48,12,2000
47,12,2000
52,12,2000
52,12,2000
48,12,2000
47,12,2000
46,12,2000
46,12,2000
46,12,2000
50,12,2000
51,12,2000
42,12,2000
39,12,2000
33,12,2000
35,12,2000
37,12,2000
42,12,2000
47,12,2000
46,12,2000
46,12,2000
45,12,2000
43,12,2000
42,12,2000
38,12,2000
37,12,2000
30,12,2000
29,12,2000
25,12,2000
27,12,2000
41,12,2000
47,1,2001
42,1,2001
40,1,2001
39,1,2001
33,1,2001
39,1,2001
38,1,2001
38,1,2001
37,1,2001
40,1,2001
40,1,2001
40,1,2001
37,1,2001
36,1,2001
35,1,2001
33,1,2001
36,1,2001
36,1,2001
36,1,2001
36,1,2001
42,1,2001
45,1,2001
46,1,2001
40,1,2001
40,1,2001
38,1,2001
36,1,2001
32,1,2001
37,1,2001
45,1,2001
44,1,2001
45,2,2001
43,2,2001
41,2,2001
40,2,2001
39,2,2001
46,2,2001
41,2,2001
34,2,2001
36,2,2001
48,2,2001
49,2,2001
43,2,2001
38,2,2001
38,2,2001
41,2,2001
36,2,2001
34,2,2001
37,2,2001
41,2,2001
42,2,2001
46,2,2001
47,2,2001
39,2,2001
35,2,2001
37,2,2001
36,2,2001
31,2,2001
31,2,2001
28,3,2001
28,3,2001
29,3,2001
32,3,2001
41,3,2001
43,3,2001
50,3,2001
48,3,2001
49,3,2001
50,3,2001
43,3,2001
39,3,2001
42,3,2001
40,3,2001
39,3,2001
42,3,2001
38,3,2001
37,3,2001
37,3,2001
40,3,2001
38,3,2001
42,3,2001
44,3,2001
44,3,2001
42,3,2001
42,3,2001
41,3,2001
41,3,2001
43,3,2001
44,3,2001
51,3,2001
49,4,2001
50,4,2001
44,4,2001
43,4,2001
46,4,2001
49,4,2001
44,4,2001
41,4,2001
49,4,2001
48,4,2001
43,4,2001
47,4,2001
46,4,2001
51,4,2001
48,4,2001
42,4,2001
45,4,2001
40,4,2001
40,4,2001
42,4,2001
45,4,2001
44,4,2001
44,4,2001
46,4,2001
46,4,2001
46,4,2001
46,4,2001
43,4,2001
40,4,2001
44,4,2001
46,5,2001
50,5,2001
47,5,2001
46,5,2001
49,5,2001
47,5,2001
46,5,2001
48,5,2001
49,5,2001
53,5,2001
53,5,2001
57,5,2001
54,5,2001
54,5,2001
49,5,2001
47,5,2001
47,5,2001
51,5,2001
53,5,2001
54,5,2001
55,5,2001
56,5,2001
56,5,2001
57,5,2001
58,5,2001
60,5,2001
61,5,2001
60,5,2001
58,5,2001
56,5,2001
53,5,2001
56,6,2001
52,6,2001
50,6,2001
54,6,2001
56,6,2001
50,6,2001
47,6,2001
48,6,2001
52,6,2001
51,6,2001
54,6,2001
55,6,2001
56,6,2001
54,6,2001
57,6,2001
53,6,2001
52,6,2001
55,6,2001
62,6,2001
58,6,2001
52,6,2001
53,6,2001
58,6,2001
63,6,2001
60,6,2001
58,6,2001
61,6,2001
59,6,2001
64,6,2001
61,6,2001
65,7,2001
66,7,2001
60,7,2001
60,7,2001
61,7,2001
61,7,2001
59,7,2001
57,7,2001
58,7,2001
56,7,2001
56,7,2001
56,7,2001
53,7,2001
52,7,2001
54,7,2001
55,7,2001
56,7,2001
57,7,2001
55,7,2001
54,7,2001
60,7,2001
61,7,2001
59,7,2001
59,7,2001
61,7,2001
62,7,2001
65,7,2001
67,7,2001
65,7,2001
64,7,2001
60,7,2001
61,8,2001
61,8,2001
59,8,2001
56,8,2001
56,8,2001
57,8,2001
56,8,2001
55,8,2001
54,8,2001
56,8,2001
64,8,2001
63,8,2001
68,8,2001
65,8,2001
60,8,2001
57,8,2001
57,8,2001
58,8,2001
60,8,2001
58,8,2001
61,8,2001
58,8,2001
58,8,2001
57,8,2001
57,8,2001
57,8,2001
54,8,2001
55,8,2001
59,8,2001
58,8,2001
56,8,2001
58,9,2001
58,9,2001
57,9,2001
57,9,2001
60,9,2001
56,9,2001
60,9,2001
56,9,2001
51,9,2001
54,9,2001
58,9,2001
56,9,2001
53,9,2001
52,9,2001
52,9,2001
51,9,2001
49,9,2001
47,9,2001
53,9,2001
52,9,2001
52,9,2001
53,9,2001
51,9,2001
55,9,2001
54,9,2001
55,9,2001
60,9,2001
60,9,2001
59,9,2001
60,9,2001
58,10,2001
56,10,2001
54,10,2001
56,10,2001
58,10,2001
56,10,2001
52,10,2001
52,10,2001
54,10,2001
56,10,2001
60,10,2001
60,10,2001
56,10,2001
54,10,2001
54,10,2001
56,10,2001
58,10,2001
56,10,2001
55,10,2001
51,10,2001
46,10,2001
50,10,2001
55,10,2001
54,10,2001
56,10,2001
52,10,2001
49,10,2001
45,10,2001
53,10,2001
55,10,2001
46,10,2001
48,11,2001
53,11,2001
49,11,2001
46,11,2001
46,11,2001
50,11,2001
50,11,2001
38,11,2001
37,11,2001
47,11,2001
51,11,2001
50,11,2001
40,11,2001
42,11,2001
43,11,2001
47,11,2001
47,11,2001
45,11,2001
43,11,2001
48,11,2001
52,11,2001
44,11,2001
45,11,2001
53,11,2001
46,11,2001
39,11,2001
43,11,2001
45,11,2001
53,11,2001
56,11,2001
42,12,2001
42,12,2001
48,12,2001
44,12,2001
44,12,2001
44,12,2001
53,12,2001
44,12,2001
40,12,2001
42,12,2001
42,12,2001
44,12,2001
45,12,2001
41,12,2001
37,12,2001
43,12,2001
42,12,2001
41,12,2001
39,12,2001
36,12,2001
41,12,2001
35,12,2001
34,12,2001
45,12,2001
37,12,2001
33,12,2001
45,12,2001
38,12,2001
33,12,2001
31,12,2001
27,12,2001
32,1,2002
42,1,2002
43,1,2002
44,1,2002
