p,mon,year,
0.0,1,1982,
0.43,1,1982,
0.24,1,1982,
0.0,1,1982,
0.0,1,1982,
0.0,1,1982,
0.0,1,1982,
0.0,1,1982,
0.0,1,1982,
0.01,1,1982,
0.0,1,1982,
0.2,1,1982,
0.01,1,1982,
0.09,1,1982,
0.01,1,1982,
0.06,1,1982,
0.0,1,1982,
0.0,1,1982,
0.01,1,1982,
0.15,1,1982,
0.02,1,1982,
0.02,1,1982,
0.0,1,1982,
0.01,1,1982,
0.01,1,1982,
0.0,1,1982,
0.06,2,1982,
0.0,2,1982,
0.01,2,1982,
0.07,2,1982,
0.01,2,1982,
0.05,2,1982,
0.1,2,1982,
0.08,2,1982,
0.14,2,1982,
0.04,2,1982,
0.06,2,1982,
0.03,2,1982,
0.0,2,1982,
0.0,2,1982,
0.0,2,1982,
0.01,2,1982,
0.03,2,1982,
0.0,2,1982,
0.0,2,1982,
0.0,2,1982,
0.05,2,1982,
0.0,2,1982,
0.0,2,1982,
0.13,2,1982,
0.05,2,1982,
0.03,2,1982,
0.0,2,1982,
0.13,2,1982,
0.02,3,1982,
0.21,3,1982,
0.09,3,1982,
0.01,3,1982,
0.24,3,1982,
0.07,3,1982,
0.08,3,1982,
0.04,3,1982,
0.23,3,1982,
0.15,3,1982,
0.09,3,1982,
0.14,3,1982,
0.06,3,1982,
0.33,3,1982,
0.09,3,1982,
0.07,3,1982,
0.06,3,1982,
0.07,3,1982,
0.22,3,1982,
0.14,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,3,1982,
0.0,4,1982,
0.0,4,1982,
0.02,4,1982,
0.18,4,1982,
0.02,4,1982,
0.1,4,1982,
0.08,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.0,4,1982,
0.11,4,1982,
0.0,5,1982,
0.31,5,1982,
0.07,5,1982,
0.14,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.01,5,1982,
0.0,5,1982,
0.09,5,1982,
0.11,5,1982,
0.01,5,1982,
0.18,5,1982,
0.06,5,1982,
0.37,5,1982,
0.19,5,1982,
0.0,5,1982,
0.09,5,1982,
0.32,5,1982,
0.04,5,1982,
0.12,5,1982,
0.3,5,1982,
0.0,5,1982,
0.09,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,5,1982,
0.0,6,1982,
0.0,6,1982,
0.0,6,1982,
0.0,6,1982,
0.0,6,1982,
0.01,6,1982,
0.0,6,1982,
0.01,6,1982,
0.02,6,1982,
0.65,6,1982,
0.16,6,1982,
0.62,6,1982,
0.0,6,1982,
0.0,6,1982,
0.34,6,1982,
0.01,6,1982,
0.09,6,1982,
0.13,6,1982,
0.02,6,1982,
0.02,6,1982,
0.63,6,1982,
1.06,6,1982,
0.0,6,1982,
0.76,6,1982,
0.24,6,1982,
0.39,6,1982,
0.23,6,1982,
0.22,6,1982,
0.11,6,1982,
0.01,6,1982,
0.0,7,1982,
0.01,7,1982,
0.02,7,1982,
0.0,7,1982,
0.02,7,1982,
0.0,7,1982,
0.0,7,1982,
0.07,7,1982,
0.06,7,1982,
0.08,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.02,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.0,7,1982,
0.02,7,1982,
0.0,8,1982,
0.0,8,1982,
0.0,8,1982,
0.02,8,1982,
0.09,8,1982,
0.01,8,1982,
0.0,8,1982,
0.07,8,1982,
0.11,8,1982,
0.01,8,1982,
0.08,8,1982,
0.47,8,1982,
0.02,8,1982,
0.07,8,1982,
0.11,8,1982,
0.11,8,1982,
0.74,8,1982,
0.06,8,1982,
0.09,8,1982,
0.0,8,1982,
0.15,8,1982,
0.06,8,1982,
0.2,8,1982,
0.0,8,1982,
0.13,8,1982,
0.02,8,1982,
0.11,8,1982,
0.06,8,1982,
0.06,8,1982,
0.0,8,1982,
0.08,8,1982,
0.01,9,1982,
0.0,9,1982,
0.01,9,1982,
0.1,9,1982,
0.0,9,1982,
0.04,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.08,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.0,9,1982,
0.05,9,1982,
0.33,9,1982,
0.09,9,1982,
0.0,9,1982,
0.06,9,1982,
0.26,9,1982,
0.45,9,1982,
0.68,9,1982,
0.22,9,1982,
0.66,9,1982,
0.01,9,1982,
0.05,9,1982,
0.19,9,1982,
0.12,10,1982,
0.0,10,1982,
0.59,10,1982,
0.09,10,1982,
0.11,10,1982,
0.03,10,1982,
0.04,10,1982,
0.02,10,1982,
0.09,10,1982,
0.01,10,1982,
0.0,10,1982,
0.13,10,1982,
0.03,10,1982,
0.02,10,1982,
0.08,10,1982,
0.22,10,1982,
0.1,10,1982,
0.02,10,1982,
0.34,10,1982,
0.01,10,1982,
0.0,10,1982,
0.0,10,1982,
0.0,10,1982,
0.0,10,1982,
0.03,10,1982,
0.0,10,1982,
0.0,10,1982,
0.0,10,1982,
0.97,10,1982,
0.05,10,1982,
0.47,10,1982,
0.02,11,1982,
0.03,11,1982,
0.01,11,1982,
0.07,11,1982,
1.27,11,1982,
1.02,11,1982,
0.61,11,1982,
0.06,11,1982,
0.04,11,1982,
0.29,11,1982,
0.09,11,1982,
0.01,11,1982,
0.05,11,1982,
0.0,11,1982,
0.17,11,1982,
0.0,11,1982,
0.14,11,1982,
0.09,11,1982,
0.03,11,1982,
0.33,11,1982,
0.01,11,1982,
0.28,11,1982,
0.05,11,1982,
0.26,11,1982,
0.02,11,1982,
0.0,11,1982,
0.01,11,1982,
0.0,11,1982,
0.0,11,1982,
0.0,11,1982,
0.0,12,1982,
0.0,12,1982,
0.0,12,1982,
0.03,12,1982,
0.0,12,1982,
0.01,12,1982,
0.14,12,1982,
0.0,12,1982,
0.16,12,1982,
0.02,12,1982,
0.48,12,1982,
0.1,12,1982,
0.07,12,1982,
0.13,12,1982,
0.06,12,1982,
0.07,12,1982,
0.04,12,1982,
0.35,12,1982,
0.19,12,1982,
0.33,12,1982,
0.01,12,1982,
0.02,12,1982,
0.19,12,1982,
0.01,12,1982,
0.25,12,1982,
0.39,12,1982,
0.0,12,1982,
0.0,12,1982,
0.0,12,1982,
0.06,12,1982,
0.17,12,1982,
0.02,1,1983,
0.13,1,1983,
0.14,1,1983,
0.09,1,1983,
0.31,1,1983,
0.11,1,1983,
0.07,1,1983,
0.07,1,1983,
0.02,1,1983,
0.0,1,1983,
0.24,1,1983,
0.27,1,1983,
0.13,1,1983,
0.01,1,1983,
0.0,1,1983,
0.0,1,1983,
0.05,1,1983,
0.0,1,1983,
0.0,1,1983,
0.0,1,1983,
0.0,1,1983,
0.0,1,1983,
0.1,1,1983,
0.0,1,1983,
0.04,1,1983,
0.02,1,1983,
0.17,1,1983,
0.06,1,1983,
0.09,1,1983,
0.66,1,1983,
0.11,1,1983,
0.12,2,1983,
0.0,2,1983,
0.0,2,1983,
0.22,2,1983,
0.05,2,1983,
0.0,2,1983,
0.04,2,1983,
0.02,2,1983,
0.19,2,1983,
0.0,2,1983,
0.02,2,1983,
0.06,2,1983,
0.02,2,1983,
0.02,2,1983,
0.0,2,1983,
0.0,2,1983,
0.0,2,1983,
0.0,2,1983,
0.36,2,1983,
0.1,2,1983,
0.0,2,1983,
0.0,2,1983,
0.0,2,1983,
0.0,2,1983,
0.49,2,1983,
0.11,2,1983,
0.01,2,1983,
0.02,2,1983,
0.05,3,1983,
0.23,3,1983,
0.05,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.0,3,1983,
0.01,3,1983,
0.0,3,1983,
0.02,3,1983,
0.09,3,1983,
0.06,3,1983,
0.09,3,1983,
0.2,3,1983,
0.15,3,1983,
0.35,3,1983,
0.08,3,1983,
0.38,3,1983,
0.33,3,1983,
0.08,3,1983,
0.04,3,1983,
0.16,3,1983,
0.0,3,1983,
0.07,3,1983,
0.04,3,1983,
0.07,3,1983,
0.02,3,1983,
0.0,4,1983,
0.02,4,1983,
0.09,4,1983,
0.07,4,1983,
0.09,4,1983,
0.04,4,1983,
0.22,4,1983,
0.0,4,1983,
0.18,4,1983,
0.39,4,1983,
0.0,4,1983,
0.0,4,1983,
0.0,4,1983,
0.0,4,1983,
0.0,4,1983,
0.05,4,1983,
0.01,4,1983,
0.0,4,1983,
0.02,4,1983,
0.08,4,1983,
0.13,4,1983,
0.38,4,1983,
0.08,4,1983,
0.72,4,1983,
0.13,4,1983,
0.0,4,1983,
0.0,4,1983,
0.07,4,1983,
0.0,4,1983,
0.36,4,1983,
0.93,5,1983,
0.01,5,1983,
0.0,5,1983,
0.06,5,1983,
0.13,5,1983,
0.07,5,1983,
0.19,5,1983,
0.05,5,1983,
0.17,5,1983,
0.11,5,1983,
0.04,5,1983,
0.06,5,1983,
0.06,5,1983,
0.01,5,1983,
0.13,5,1983,
0.66,5,1983,
0.18,5,1983,
0.0,5,1983,
0.0,5,1983,
0.0,5,1983,
0.34,5,1983,
0.07,5,1983,
0.0,5,1983,
0.02,5,1983,
0.0,5,1983,
0.0,5,1983,
0.0,5,1983,
0.0,5,1983,
0.0,5,1983,
0.16,5,1983,
0.2,5,1983,
0.28,6,1983,
0.2,6,1983,
0.02,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.53,6,1983,
0.0,6,1983,
0.24,6,1983,
0.06,6,1983,
0.07,6,1983,
0.04,6,1983,
0.04,6,1983,
0.1,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.0,6,1983,
0.02,6,1983,
0.0,6,1983,
0.0,6,1983,
0.07,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.11,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.11,7,1983,
0.0,7,1983,
0.0,7,1983,
0.01,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.06,7,1983,
0.02,7,1983,
0.0,7,1983,
0.0,7,1983,
0.0,7,1983,
0.03,7,1983,
0.09,7,1983,
0.06,8,1983,
0.0,8,1983,
0.02,8,1983,
0.18,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.6,8,1983,
0.39,8,1983,
0.03,8,1983,
0.0,8,1983,
0.31,8,1983,
0.01,8,1983,
0.04,8,1983,
0.34,8,1983,
0.23,8,1983,
0.0,8,1983,
0.0,8,1983,
0.01,8,1983,
0.02,8,1983,
0.01,8,1983,
0.0,8,1983,
0.0,8,1983,
0.0,8,1983,
0.04,9,1983,
0.97,9,1983,
0.02,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.27,9,1983,
0.08,9,1983,
0.0,9,1983,
0.02,9,1983,
0.0,9,1983,
0.36,9,1983,
0.01,9,1983,
0.45,9,1983,
0.15,9,1983,
0.06,9,1983,
0.24,9,1983,
0.13,9,1983,
0.02,9,1983,
0.09,9,1983,
0.0,9,1983,
0.21,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.0,9,1983,
0.02,9,1983,
0.0,10,1983,
0.0,10,1983,
0.11,10,1983,
0.04,10,1983,
0.0,10,1983,
0.08,10,1983,
0.02,10,1983,
0.42,10,1983,
0.24,10,1983,
0.01,10,1983,
0.15,10,1983,
0.01,10,1983,
0.0,10,1983,
0.18,10,1983,
0.51,10,1983,
0.01,10,1983,
0.1,10,1983,
0.02,10,1983,
0.0,10,1983,
0.0,10,1983,
0.0,10,1983,
0.0,10,1983,
0.06,10,1983,
0.0,10,1983,
0.0,10,1983,
0.0,10,1983,
0.08,10,1983,
0.0,10,1983,
0.01,10,1983,
0.01,10,1983,
0.0,10,1983,
0.0,11,1983,
0.01,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.05,11,1983,
0.02,11,1983,
0.02,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.01,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.26,11,1983,
0.03,11,1983,
0.23,11,1983,
0.21,11,1983,
0.01,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,11,1983,
0.0,12,1983,
0.0,12,1983,
0.0,12,1983,
0.13,12,1983,
0.01,12,1983,
0.0,12,1983,
0.02,12,1983,
1.43,12,1983,
0.06,12,1983,
0.0,12,1983,
0.15,12,1983,
0.06,12,1983,
0.45,12,1983,
0.0,12,1983,
0.0,12,1983,
0.33,12,1983,
0.25,12,1983,
0.25,12,1983,
0.1,12,1983,
0.63,12,1983,
0.14,12,1983,
0.13,12,1983,
0.3,12,1983,
0.01,12,1983,
0.05,12,1983,
0.16,12,1983,
0.0,12,1983,
0.0,12,1983,
0.01,12,1983,
0.0,12,1983,
0.35,12,1983,
0.05,1,1984,
0.61,1,1984,
0.26,1,1984,
0.06,1,1984,
0.0,1,1984,
0.04,1,1984,
0.02,1,1984,
0.0,1,1984,
0.02,1,1984,
0.33,1,1984,
0.21,1,1984,
0.36,1,1984,
0.19,1,1984,
0.13,1,1984,
0.17,1,1984,
0.04,1,1984,
0.01,1,1984,
0.0,1,1984,
0.0,1,1984,
0.01,1,1984,
0.08,1,1984,
0.33,1,1984,
0.19,1,1984,
0.0,1,1984,
0.35,1,1984,
0.24,1,1984,
0.01,1,1984,
0.06,1,1984,
0.13,1,1984,
0.02,1,1984,
0.15,1,1984,
0.1,2,1984,
0.14,2,1984,
0.15,2,1984,
0.08,2,1984,
0.19,2,1984,
0.13,2,1984,
0.31,2,1984,
0.0,2,1984,
0.01,2,1984,
0.01,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.17,2,1984,
0.55,2,1984,
0.11,2,1984,
0.11,2,1984,
0.13,2,1984,
0.06,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.0,2,1984,
0.12,3,1984,
0.01,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.07,3,1984,
0.07,3,1984,
0.2,3,1984,
0.15,3,1984,
0.11,3,1984,
0.02,3,1984,
0.02,3,1984,
0.02,3,1984,
0.07,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.14,3,1984,
0.63,3,1984,
0.3,3,1984,
0.0,3,1984,
0.01,3,1984,
0.21,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,3,1984,
0.0,4,1984,
0.0,4,1984,
0.22,4,1984,
0.04,4,1984,
0.11,4,1984,
0.01,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.04,4,1984,
0.01,4,1984,
0.0,4,1984,
0.0,4,1984,
0.05,4,1984,
0.03,4,1984,
0.0,4,1984,
0.13,4,1984,
0.01,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,4,1984,
0.0,5,1984,
0.0,5,1984,
0.05,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.0,5,1984,
0.13,5,1984,
0.0,5,1984,
0.06,5,1984,
0.11,5,1984,
0.0,5,1984,
0.09,5,1984,
0.0,5,1984,
0.0,5,1984,
0.13,5,1984,
0.0,5,1984,
0.05,5,1984,
0.31,5,1984,
0.11,5,1984,
0.0,5,1984,
0.0,5,1984,
0.06,5,1984,
0.0,5,1984,
0.05,5,1984,
0.0,6,1984,
0.44,6,1984,
0.01,6,1984,
0.31,6,1984,
0.38,6,1984,
0.03,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.04,6,1984,
0.15,6,1984,
0.04,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.02,6,1984,
0.05,6,1984,
0.04,6,1984,
0.01,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,6,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.11,7,1984,
0.06,7,1984,
0.1,7,1984,
0.11,7,1984,
0.29,7,1984,
0.0,7,1984,
0.0,7,1984,
0.01,7,1984,
0.01,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.0,7,1984,
0.12,7,1984,
0.02,7,1984,
0.99,8,1984,
0.01,8,1984,
0.07,8,1984,
0.0,8,1984,
0.07,8,1984,
0.02,8,1984,
0.0,8,1984,
0.17,8,1984,
0.01,8,1984,
0.0,8,1984,
0.04,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.0,8,1984,
0.14,8,1984,
0.0,8,1984,
0.02,8,1984,
0.0,8,1984,
0.0,8,1984,
0.74,8,1984,
0.0,8,1984,
0.07,8,1984,
0.0,8,1984,
0.14,8,1984,
0.59,8,1984,
0.2,9,1984,
0.07,9,1984,
0.74,9,1984,
0.0,9,1984,
0.0,9,1984,
0.0,9,1984,
0.0,9,1984,
0.03,9,1984,
0.19,9,1984,
0.0,9,1984,
0.06,9,1984,
0.06,9,1984,
0.07,9,1984,
0.0,9,1984,
0.06,9,1984,
0.14,9,1984,
0.07,9,1984,
0.0,9,1984,
0.01,9,1984,
0.13,9,1984,
0.06,9,1984,
0.07,9,1984,
0.0,9,1984,
0.0,9,1984,
0.0,9,1984,
0.24,9,1984,
0.25,9,1984,
0.0,9,1984,
0.15,9,1984,
0.09,9,1984,
0.09,10,1984,
0.0,10,1984,
0.0,10,1984,
0.0,10,1984,
0.03,10,1984,
0.0,10,1984,
0.03,10,1984,
0.22,10,1984,
0.0,10,1984,
0.01,10,1984,
0.0,10,1984,
0.0,10,1984,
0.01,10,1984,
0.0,10,1984,
0.0,10,1984,
0.0,10,1984,
0.16,10,1984,
0.48,10,1984,
0.05,10,1984,
0.0,10,1984,
0.19,10,1984,
0.22,10,1984,
0.27,10,1984,
0.15,10,1984,
0.0,10,1984,
0.0,10,1984,
0.07,10,1984,
0.01,10,1984,
0.02,10,1984,
0.11,10,1984,
0.05,10,1984,
0.48,11,1984,
0.0,11,1984,
0.0,11,1984,
0.0,11,1984,
0.0,11,1984,
0.07,11,1984,
0.31,11,1984,
0.89,11,1984,
0.0,11,1984,
0.02,11,1984,
0.22,11,1984,
0.0,11,1984,
0.15,11,1984,
0.0,11,1984,
0.02,11,1984,
0.0,11,1984,
0.11,11,1984,
0.13,11,1984,
0.0,11,1984,
0.43,11,1984,
0.13,11,1984,
0.31,11,1984,
0.01,11,1984,
0.0,11,1984,
0.0,11,1984,
0.06,11,1984,
0.41,11,1984,
0.0,11,1984,
0.06,11,1984,
0.17,11,1984,
0.0,12,1984,
0.11,12,1984,
0.02,12,1984,
0.21,12,1984,
0.01,12,1984,
0.0,12,1984,
0.0,12,1984,
0.07,12,1984,
0.0,12,1984,
0.0,12,1984,
0.0,12,1984,
0.0,12,1984,
0.82,12,1984,
1.23,12,1984,
0.08,12,1984,
0.02,12,1984,
0.01,12,1984,
0.18,12,1984,
0.02,12,1984,
0.16,12,1984,
0.01,12,1984,
0.0,12,1984,
0.2,12,1984,
0.09,12,1984,
0.07,12,1984,
0.01,12,1984,
0.0,12,1984,
0.42,12,1984,
0.06,12,1984,
0.02,12,1984,
0.0,12,1984,
0.0,1,1985,
0.0,1,1985,
0.0,1,1985,
0.01,1,1985,
0.0,1,1985,
0.0,1,1985,
0.01,1,1985,
0.02,1,1985,
0.0,1,1985,
0.0,1,1985,
0.0,1,1985,
0.0,1,1985,
0.06,1,1985,
0.04,1,1985,
0.01,1,1985,
0.0,1,1985,
0.05,1,1985,
0.6,1,1985,
0.0,1,1985,
0.15,1,1985,
0.0,1,1985,
0.03,1,1985,
0.05,1,1985,
0.06,1,1985,
0.08,1,1985,
0.03,1,1985,
0.19,1,1985,
0.06,1,1985,
0.11,1,1985,
0.05,1,1985,
0.07,1,1985,
0.0,2,1985,
0.09,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.52,2,1985,
0.17,2,1985,
0.7,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.05,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.0,2,1985,
0.07,2,1985,
0.25,2,1985,
0.04,3,1985,
0.13,3,1985,
0.3,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.11,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.01,3,1985,
0.06,3,1985,
0.02,3,1985,
0.0,3,1985,
0.04,3,1985,
0.0,3,1985,
0.92,3,1985,
0.08,3,1985,
0.01,3,1985,
0.0,3,1985,
0.13,3,1985,
0.0,3,1985,
0.0,3,1985,
0.0,3,1985,
0.07,3,1985,
0.07,3,1985,
0.17,3,1985,
0.36,3,1985,
0.11,4,1985,
0.01,4,1985,
0.0,4,1985,
0.05,4,1985,
0.08,4,1985,
0.19,4,1985,
0.19,4,1985,
0.04,4,1985,
0.04,4,1985,
0.38,4,1985,
0.09,4,1985,
0.08,4,1985,
0.24,4,1985,
0.03,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.01,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.0,4,1985,
0.09,4,1985,
0.04,4,1985,
0.0,4,1985,
0.06,5,1985,
0.0,5,1985,
0.0,5,1985,
0.11,5,1985,
0.6,5,1985,
0.05,5,1985,
0.0,5,1985,
0.01,5,1985,
0.09,5,1985,
0.0,5,1985,
0.0,5,1985,
0.0,5,1985,
0.19,5,1985,
1.06,5,1985,
0.26,5,1985,
0.0,5,1985,
0.0,5,1985,
0.12,5,1985,
0.29,5,1985,
0.23,5,1985,
0.0,5,1985,
0.01,5,1985,
0.1,5,1985,
0.06,5,1985,
0.0,5,1985,
0.07,5,1985,
0.11,5,1985,
0.0,5,1985,
0.0,5,1985,
0.0,5,1985,
0.0,5,1985,
0.0,6,1985,
0.0,6,1985,
0.0,6,1985,
0.35,6,1985,
0.26,6,1985,
0.01,6,1985,
0.05,6,1985,
0.16,6,1985,
0.1,6,1985,
0.07,6,1985,
0.15,6,1985,
0.1,6,1985,
0.0,6,1985,
0.0,6,1985,
0.0,6,1985,
0.1,6,1985,
0.0,6,1985,
0.0,6,1985,
0.02,6,1985,
0.23,6,1985,
0.36,6,1985,
0.59,6,1985,
0.0,6,1985,
0.02,6,1985,
0.08,6,1985,
0.02,6,1985,
0.0,6,1985,
0.0,6,1985,
0.01,6,1985,
0.0,6,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.04,7,1985,
0.04,7,1985,
0.03,7,1985,
0.43,7,1985,
0.39,7,1985,
0.0,7,1985,
0.01,7,1985,
0.03,7,1985,
0.16,7,1985,
0.1,7,1985,
0.08,7,1985,
0.36,7,1985,
0.04,7,1985,
0.01,7,1985,
0.0,7,1985,
0.01,7,1985,
1.49,7,1985,
0.0,7,1985,
0.04,7,1985,
1.12,7,1985,
0.0,7,1985,
0.0,7,1985,
0.0,7,1985,
0.08,8,1985,
0.02,8,1985,
0.12,8,1985,
1.18,8,1985,
0.12,8,1985,
0.09,8,1985,
0.01,8,1985,
0.09,8,1985,
0.09,8,1985,
0.27,8,1985,
0.09,8,1985,
0.25,8,1985,
0.49,8,1985,
0.05,8,1985,
0.3,8,1985,
0.0,8,1985,
0.26,8,1985,
0.0,8,1985,
0.35,8,1985,
0.0,8,1985,
0.06,8,1985,
0.0,8,1985,
0.17,8,1985,
0.1,8,1985,
0.0,8,1985,
0.09,8,1985,
0.1,8,1985,
0.2,8,1985,
0.03,8,1985,
0.11,8,1985,
0.19,8,1985,
0.22,9,1985,
0.26,9,1985,
0.09,9,1985,
0.06,9,1985,
0.0,9,1985,
0.0,9,1985,
0.04,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.04,9,1985,
0.05,9,1985,
0.03,9,1985,
0.01,9,1985,
0.02,9,1985,
0.0,9,1985,
0.19,9,1985,
0.09,9,1985,
0.2,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.07,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,9,1985,
0.0,10,1985,
0.15,10,1985,
0.04,10,1985,
0.02,10,1985,
0.15,10,1985,
0.0,10,1985,
0.08,10,1985,
0.05,10,1985,
0.01,10,1985,
0.05,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.0,10,1985,
0.08,10,1985,
0.31,10,1985,
0.01,11,1985,
0.0,11,1985,
0.0,11,1985,
0.19,11,1985,
