p,mon,year,
0.01,2,1961,
0.0,2,1961,
0.47,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.0,2,1961,
0.17,3,1961,
0.03,3,1961,
0.3,3,1961,
0.29,3,1961,
0.04,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.03,3,1961,
0.02,3,1961,
0.42,3,1961,
0.02,3,1961,
0.17,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.39,3,1961,
0.72,3,1961,
0.08,3,1961,
0.0,3,1961,
0.0,3,1961,
0.02,3,1961,
0.04,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,3,1961,
0.0,4,1961,
0.0,4,1961,
0.0,4,1961,
0.08,4,1961,
0.0,4,1961,
0.0,4,1961,
0.01,4,1961,
0.35,4,1961,
0.0,4,1961,
0.02,4,1961,
0.54,4,1961,
0.0,4,1961,
0.14,4,1961,
0.0,4,1961,
0.0,4,1961,
0.0,4,1961,
0.0,4,1961,
0.0,4,1961,
0.0,4,1961,
0.5,4,1961,
0.13,4,1961,
0.0,4,1961,
0.01,4,1961,
0.0,4,1961,
0.31,4,1961,
0.01,4,1961,
0.0,4,1961,
0.0,4,1961,
0.01,4,1961,
0.0,4,1961,
0.0,5,1961,
0.39,5,1961,
0.19,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
1.17,5,1961,
0.05,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.04,5,1961,
0.08,5,1961,
0.24,5,1961,
0.0,5,1961,
1.4,5,1961,
0.0,5,1961,
0.02,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.0,5,1961,
0.2,5,1961,
1.31,5,1961,
0.01,5,1961,
0.1,5,1961,
0.0,5,1961,
0.2,6,1961,
0.16,6,1961,
0.22,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
1.01,6,1961,
0.85,6,1961,
2.43,6,1961,
0.11,6,1961,
0.07,6,1961,
0.04,6,1961,
0.12,6,1961,
2.34,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
1.09,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
0.22,6,1961,
0.11,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
0.0,6,1961,
0.01,6,1961,
0.01,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.49,7,1961,
0.11,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.33,7,1961,
0.2,7,1961,
0.19,7,1961,
0.82,7,1961,
0.01,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,7,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.61,8,1961,
0.1,8,1961,
0.0,8,1961,
0.0,8,1961,
0.56,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.21,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,8,1961,
0.0,9,1961,
0.0,9,1961,
0.0,9,1961,
0.1,9,1961,
0.65,9,1961,
0.07,9,1961,
0.01,9,1961,
0.48,9,1961,
0.03,9,1961,
0.02,9,1961,
0.0,9,1961,
0.01,9,1961,
0.01,9,1961,
1.53,9,1961,
0.04,9,1961,
0.0,9,1961,
0.0,9,1961,
0.0,9,1961,
0.0,9,1961,
1.93,9,1961,
0.0,9,1961,
1.18,9,1961,
0.0,9,1961,
0.0,9,1961,
0.01,9,1961,
0.04,9,1961,
0.0,9,1961,
0.0,9,1961,
0.0,9,1961,
0.01,9,1961,
0.0,10,1961,
0.0,10,1961,
0.03,10,1961,
2.04,10,1961,
0.8,10,1961,
0.02,10,1961,
0.0,10,1961,
0.0,10,1961,
0.01,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.01,10,1961,
0.22,10,1961,
0.35,10,1961,
0.67,10,1961,
0.1,10,1961,
0.08,10,1961,
1.8,10,1961,
0.06,10,1961,
0.01,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,10,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.29,11,1961,
0.63,11,1961,
0.04,11,1961,
0.0,11,1961,
0.0,11,1961,
2.13,11,1961,
0.53,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.28,11,1961,
0.03,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.0,11,1961,
0.19,11,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.17,12,1961,
0.13,12,1961,
0.07,12,1961,
0.02,12,1961,
0.21,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,12,1961,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.01,1,1962,
0.01,1,1962,
0.0,1,1962,
0.16,1,1962,
0.42,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,1,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.01,2,1962,
0.0,2,1962,
0.0,2,1962,
0.02,2,1962,
0.41,2,1962,
0.08,2,1962,
0.1,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
0.0,2,1962,
1.1,2,1962,
0.46,2,1962,
0.0,2,1962,
0.0,2,1962,
0.01,2,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.05,3,1962,
0.28,3,1962,
0.0,3,1962,
0.12,3,1962,
0.0,3,1962,
0.01,3,1962,
0.0,3,1962,
0.01,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.02,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.01,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.0,3,1962,
0.43,4,1962,
0.29,4,1962,
0.0,4,1962,
0.0,4,1962,
0.08,4,1962,
0.0,4,1962,
0.89,4,1962,
0.12,4,1962,
0.0,4,1962,
0.0,4,1962,
0.01,4,1962,
0.04,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.8,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.11,4,1962,
0.29,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.0,4,1962,
0.84,4,1962,
0.14,4,1962,
0.0,5,1962,
0.75,5,1962,
0.0,5,1962,
0.07,5,1962,
0.0,5,1962,
0.0,5,1962,
0.01,5,1962,
0.0,5,1962,
0.0,5,1962,
0.0,5,1962,
0.04,5,1962,
0.01,5,1962,
0.0,5,1962,
2.09,5,1962,
0.0,5,1962,
0.01,5,1962,
0.01,5,1962,
0.15,5,1962,
0.0,5,1962,
0.01,5,1962,
0.0,5,1962,
0.0,5,1962,
0.01,5,1962,
0.0,5,1962,
0.0,5,1962,
0.0,5,1962,
0.0,5,1962,
0.01,5,1962,
0.0,5,1962,
0.0,5,1962,
0.04,5,1962,
0.0,6,1962,
0.26,6,1962,
0.0,6,1962,
0.43,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.61,6,1962,
0.0,6,1962,
0.01,6,1962,
0.01,6,1962,
0.01,6,1962,
0.06,6,1962,
0.86,6,1962,
0.58,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,6,1962,
0.01,6,1962,
0.66,6,1962,
0.01,6,1962,
0.2,6,1962,
0.08,6,1962,
0.15,6,1962,
0.0,6,1962,
0.0,6,1962,
0.0,7,1962,
0.03,7,1962,
0.29,7,1962,
0.11,7,1962,
0.27,7,1962,
0.78,7,1962,
0.06,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.07,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.72,7,1962,
0.01,7,1962,
0.4,7,1962,
2.82,7,1962,
0.01,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.0,7,1962,
0.63,8,1962,
1.92,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.43,8,1962,
0.18,8,1962,
0.0,8,1962,
0.13,8,1962,
0.06,8,1962,
0.58,8,1962,
0.01,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.0,8,1962,
0.5,8,1962,
0.39,8,1962,
0.33,8,1962,
0.0,8,1962,
0.0,8,1962,
1.22,8,1962,
0.0,8,1962,
0.0,8,1962,
0.07,8,1962,
0.0,8,1962,
0.0,9,1962,
0.0,9,1962,
0.08,9,1962,
0.0,9,1962,
2.96,9,1962,
3.26,9,1962,
0.15,9,1962,
0.0,9,1962,
0.0,9,1962,
0.0,9,1962,
0.36,9,1962,
0.1,9,1962,
0.73,9,1962,
0.0,9,1962,
0.0,9,1962,
0.05,9,1962,
0.0,9,1962,
0.0,9,1962,
0.05,9,1962,
0.62,9,1962,
0.37,9,1962,
0.0,9,1962,
0.0,9,1962,
0.1,9,1962,
0.02,9,1962,
0.0,9,1962,
0.0,9,1962,
0.0,9,1962,
0.0,9,1962,
0.0,9,1962,
0.0,10,1962,
0.0,10,1962,
0.31,10,1962,
0.26,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.11,10,1962,
0.3,10,1962,
0.09,10,1962,
0.02,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.19,10,1962,
0.33,10,1962,
0.11,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.0,10,1962,
0.02,11,1962,
0.25,11,1962,
0.01,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.05,11,1962,
0.01,11,1962,
0.0,11,1962,
0.01,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.13,11,1962,
0.17,11,1962,
0.0,11,1962,
0.0,11,1962,
1.37,11,1962,
0.16,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,11,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.01,12,1962,
0.01,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.12,12,1962,
0.24,12,1962,
0.0,12,1962,
0.05,12,1962,
0.01,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.0,12,1962,
0.13,12,1962,
0.01,12,1962,
0.0,12,1962,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,1,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.85,2,1963,
0.13,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.01,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,2,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.15,3,1963,
0.0,3,1963,
0.34,3,1963,
0.18,3,1963,
0.72,3,1963,
0.01,3,1963,
0.07,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.01,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.19,3,1963,
0.0,3,1963,
0.04,3,1963,
0.16,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,3,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.23,4,1963,
0.15,4,1963,
0.05,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.11,4,1963,
0.01,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.26,4,1963,
0.16,4,1963,
0.61,4,1963,
0.23,4,1963,
0.39,4,1963,
0.0,4,1963,
0.0,4,1963,
0.0,4,1963,
0.01,4,1963,
0.01,4,1963,
0.49,4,1963,
1.17,4,1963,
0.02,4,1963,
0.32,5,1963,
0.0,5,1963,
0.7,5,1963,
0.0,5,1963,
0.0,5,1963,
0.01,5,1963,
0.78,5,1963,
0.84,5,1963,
0.51,5,1963,
1.11,5,1963,
0.32,5,1963,
0.02,5,1963,
0.0,5,1963,
0.0,5,1963,
0.11,5,1963,
0.05,5,1963,
0.0,5,1963,
0.0,5,1963,
0.0,5,1963,
1.09,5,1963,
0.14,5,1963,
0.32,5,1963,
0.0,5,1963,
0.0,5,1963,
0.0,5,1963,
0.03,5,1963,
0.05,5,1963,
0.0,5,1963,
0.0,5,1963,
1.27,5,1963,
0.0,5,1963,
0.0,6,1963,
0.79,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.0,6,1963,
0.31,6,1963,
0.0,6,1963,
0.0,6,1963,
0.6,6,1963,
0.01,6,1963,
0.0,6,1963,
0.02,6,1963,
0.12,6,1963,
0.03,6,1963,
1.01,6,1963,
0.21,6,1963,
1.95,6,1963,
2.01,6,1963,
0.0,6,1963,
0.0,6,1963,
0.05,7,1963,
0.0,7,1963,
0.0,7,1963,
0.72,7,1963,
0.06,7,1963,
0.0,7,1963,
0.0,7,1963,
0.68,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.19,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,7,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.01,8,1963,
0.0,8,1963,
1.27,8,1963,
1.67,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.69,8,1963,
0.0,8,1963,
1.07,8,1963,
0.09,8,1963,
0.0,8,1963,
0.0,8,1963,
1.09,8,1963,
0.54,8,1963,
0.05,8,1963,
1.48,8,1963,
0.0,8,1963,
0.19,8,1963,
0.0,8,1963,
0.0,8,1963,
0.0,8,1963,
0.42,9,1963,
0.0,9,1963,
0.43,9,1963,
0.3,9,1963,
0.0,9,1963,
0.09,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
4.26,9,1963,
5.75,9,1963,
0.16,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.06,9,1963,
0.0,9,1963,
0.0,9,1963,
0.15,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.0,9,1963,
0.15,9,1963,
0.01,10,1963,
0.0,10,1963,
0.0,10,1963,
0.02,10,1963,
0.0,10,1963,
0.0,10,1963,
0.01,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.04,10,1963,
0.35,10,1963,
0.42,10,1963,
0.28,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.02,10,1963,
0.0,10,1963,
0.0,10,1963,
0.0,10,1963,
0.01,10,1963,
0.01,10,1963,
0.01,10,1963,
0.0,11,1963,
0.0,11,1963,
0.01,11,1963,
0.36,11,1963,
0.11,11,1963,
0.0,11,1963,
0.02,11,1963,
0.66,11,1963,
0.0,11,1963,
0.05,11,1963,
0.0,11,1963,
0.01,11,1963,
0.01,11,1963,
0.11,11,1963,
0.78,11,1963,
0.0,11,1963,
0.01,11,1963,
0.76,11,1963,
0.02,11,1963,
0.0,11,1963,
0.01,11,1963,
0.0,11,1963,
0.0,11,1963,
0.72,11,1963,
0.06,11,1963,
0.0,11,1963,
0.0,11,1963,
0.0,11,1963,
0.0,11,1963,
0.0,11,1963,
0.01,12,1963,
0.43,12,1963,
0.01,12,1963,
0.0,12,1963,
0.0,12,1963,
0.01,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.24,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.05,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.01,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.0,12,1963,
0.1,12,1963,
0.35,1,1964,
0.05,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.16,1,1964,
0.03,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.35,1,1964,
0.03,1,1964,
0.0,1,1964,
0.45,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.24,1,1964,
1.09,1,1964,
0.07,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.26,1,1964,
0.08,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,1,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.02,2,1964,
0.0,2,1964,
0.02,2,1964,
0.74,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.01,2,1964,
0.17,2,1964,
0.04,2,1964,
0.39,2,1964,
0.04,2,1964,
0.61,2,1964,
0.03,2,1964,
0.0,2,1964,
0.0,2,1964,
0.2,2,1964,
0.09,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.0,2,1964,
0.06,2,1964,
0.0,3,1964,
0.02,3,1964,
0.05,3,1964,
0.0,3,1964,
0.11,3,1964,
0.32,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.01,3,1964,
0.01,3,1964,
0.01,3,1964,
0.1,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.49,3,1964,
0.12,3,1964,
0.0,3,1964,
0.02,3,1964,
0.13,3,1964,
0.06,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.0,3,1964,
0.02,4,1964,
0.0,4,1964,
0.75,4,1964,
0.09,4,1964,
0.25,4,1964,
0.2,4,1964,
0.26,4,1964,
0.15,4,1964,
1.02,4,1964,
0.0,4,1964,
0.01,4,1964,
0.05,4,1964,
0.0,4,1964,
0.0,4,1964,
0.04,4,1964,
0.0,4,1964,
0.0,4,1964,
0.0,4,1964,
0.0,4,1964,
0.0,4,1964,
0.0,4,1964,
2.74,4,1964,
0.0,4,1964,
0.54,4,1964,
0.48,4,1964,
0.0,4,1964,
0.0,4,1964,
0.13,4,1964,
0.0,4,1964,
0.0,4,1964,
0.0,5,1964,
0.0,5,1964,
0.2,5,1964,
0.87,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
1.48,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.14,5,1964,
1.33,5,1964,
0.12,5,1964,
0.0,5,1964,
0.01,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.0,5,1964,
0.01,5,1964,
0.0,5,1964,
0.15,5,1964,
0.0,5,1964,
0.0,5,1964,
0.21,5,1964,
0.0,5,1964,
0.07,6,1964,
0.09,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
1.68,6,1964,
0.02,6,1964,
0.09,6,1964,
0.0,6,1964,
0.01,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.27,6,1964,
0.53,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.99,6,1964,
0.3,6,1964,
0.41,6,1964,
2.54,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,6,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.01,7,1964,
0.29,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.0,7,1964,
0.33,7,1964,
0.65,7,1964,
0.02,7,1964,
0.0,7,1964,
0.0,8,1964,
0.0,8,1964,
0.33,8,1964,
0.0,8,1964,
0.0,8,1964,
0.08,8,1964,
0.0,8,1964,
0.0,8,1964,
0.91,8,1964,
0.02,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.02,8,1964,
0.06,8,1964,
0.03,8,1964,
0.01,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,8,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.02,9,1964,
0.34,9,1964,
0.41,9,1964,
0.13,9,1964,
0.0,9,1964,
0.0,9,1964,
1.09,9,1964,
0.1,9,1964,
0.5,9,1964,
0.07,9,1964,
0.2,9,1964,
1.71,9,1964,
0.76,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.0,9,1964,
0.06,9,1964,
0.0,9,1964,
0.04,9,1964,
0.0,9,1964,
0.0,10,1964,
0.0,10,1964,
0.0,10,1964,
0.0,10,1964,
0.0,10,1964,
0.17,10,1964,
0.1,10,1964,
0.21,10,1964,
0.01,10,1964,
0.0,10,1964,
0.0,10,1964,
0.04,10,1964,
0.0,10,1964,
0.03,10,1964,
0.18,10,1964,
0.0,10,1964,
0.21,10,1964,
0.09,10,1964,
0.02,10,1964,
0.0,10,1964,
0.03,10,1964,
0.0,10,1964,
0.04,10,1964,
0.0,10,1964,
0.01,10,1964,
0.1,10,1964,
0.04,10,1964,
0.0,10,1964,
0.03,10,1964,
0.0,10,1964,
0.0,10,1964,
0.12,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.04,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,11,1964,
0.01,11,1964,
0.0,11,1964,
0.01,11,1964,
0.0,11,1964,
0.0,11,1964,
0.0,12,1964,
0.0,12,1964,
0.0,12,1964,
0.0,12,1964,
0.0,12,1964,
0.0,12,1964,
0.0,12,1964,
0.05,12,1964,
0.26,12,1964,
0.04,12,1964,
0.02,12,1964,
0.0,12,1964,
0.11,12,1964,
0.15,12,1964,
0.0,12,1964,
0.01,12,1964,
0.0,12,1964,
