"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-06-27","0.09",",,s",,,"78",",,s","84",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-06-28","1.80",",,s",,,"74",",,s","78",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-06-29","0.01",",,s",,,"77",",,s","84",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-06-30","0.77",",,s",,,"78",",,s","84",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-01","0.46",",,s",,,"79",",,s","85",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-02","1.03",",,s",,,"77",",,s","80",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-03","0.00","T,,s",,,"78",",,s","83",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-04","0.09",",,s",,,"74",",,s","78",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-05","0.00","T,,s",,,"74",",,s","78",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-06","0.00",",,s",,,"75",",,s","78",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-07","0.08",",,s",,,"79",",,s","90",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-08","0.11",",,s",,,"78",",,s","81",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-09","0.00","T,,s",,,"81",",,s","89",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-10","0.00",",,s",,,"80",",,s","86",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-11","0.00",",,s",,,"81",",,s","89",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-12","0.00",",,s",,,"86",",,s","96",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-13","0.00",",,s",,,"89",",,s","96",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-14","0.02",",,s",,,"85",",,s","92",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-15","0.00",",,s",,,"88",",,s","97",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-16","0.37",",,s",,,"87",",,s","96",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-17","0.15",",,s",,,"79",",,s","82",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-18","1.28",",,s",,,"77",",,s","83",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-19","0.35",",,s",,,"77",",,s","81",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-20","0.04",",,s",,,"81",",,s","87",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-21","0.00","T,,s",,,"83",",,s","89",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-22","0.01",",,s",,,"83",",,s","87",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-23","0.00",",,s",,,"84",",,s","92",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-24","0.00",",,s",,,"84",",,s","90",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-25","0.00",",,s",,,"83",",,s","89",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-26","0.00",",,s",,,"82",",,s","88",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-27","0.05",",,s",,,"83",",,s","89",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-28","0.00",",,s",,,"83",",,s","89",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-29","0.00","T,,s",,,"84",",,s","90",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-30","0.00",",,s",,,"85",",,s","91",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-07-31","0.00",",,s",,,"85",",,s","90",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-01","0.00",",,s",,,"84",",,s","90",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-02","0.00",",,s",,,"84",",,s","90",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-03","0.00",",,s",,,"85",",,s","91",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-04","0.00",",,s",,,"85",",,s","92",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-05","0.00",",,s",,,"85",",,s","94",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-06","0.00",",,s",,,"86",",,s","95",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-07","0.00",",,s",,,"86",",,s","93",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-08","0.00",",,s",,,"86",",,s","93",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-09","0.00",",,s",,,"84",",,s","91",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-10","0.00",",,s",,,"84",",,s","90",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-11","0.00",",,s",,,"84",",,s","90",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-12","0.07",",,s",,,"84",",,s","90",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-13","0.26",",,s",,,"82",",,s","86",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-14","0.00","T,,s",,,"84",",,s","89",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-15","0.06",",,s",,,"84",",,s","87",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-16","0.33",",,s",,,"81",",,s","83",",,s","80",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-17","0.06",",,s",,,"83",",,s","89",",,s","78",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-18","0.61",",,s",,,"78",",,s","82",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-19","0.00",",,s",,,"77",",,s","84",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-20","0.00","T,,s",,,"77",",,s","83",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-21","0.00",",,s",,,"78",",,s","82",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-22","0.11",",,s",,,"80",",,s","84",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-23","0.01",",,s",,,"83",",,s","87",",,s","79",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-24","0.77",",,s",,,"79",",,s","82",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-25","1.39",",,s",,,"79",",,s","84",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-26","0.00","T,,s",,,"83",",,s","89",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-27","0.29",",,s",,,"80",",,s","87",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-28","0.00",",,s",,,"76",",,s","81",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-29","0.00",",,s",,,"74",",,s","81",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-30","0.00","T,,s",,,"75",",,s","81",",,s","68",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-08-31","0.00",",,s",,,"76",",,s","81",",,s","71",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-01","0.20",",,s",,,"77",",,s","85",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-02","0.12",",,s",,,"73",",,s","75",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-03","0.00",",,s",,,"74",",,s","80",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-04","0.00",",,s",,,"75",",,s","82",",,s","67",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-05","0.00","T,,s",,,"77",",,s","82",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-06","0.07",",,s",,,"76",",,s","79",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-07","0.00",",,s",,,"77",",,s","82",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-08","1.29",",,s",,,"68",",,s","76",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-09","0.00",",,s",,,"71",",,s","81",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-10","0.00",",,s",,,"71",",,s","79",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-11","0.00",",,s",,,"71",",,s","78",",,s","63",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-12","0.00",",,s",,,"76",",,s","82",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-13","0.00",",,s",,,"80",",,s","86",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-14","0.00","T,,s",,,"81",",,s","89",",,s","76",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-15","0.00",",,s",,,"81",",,s","86",",,s","77",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-16","0.00",",,s",,,"81",",,s","88",",,s","75",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-17","0.00","T,,s",,,"77",",,s","80",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-18","0.00",",,s",,,"76",",,s","80",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-19","0.03",",,s",,,"75",",,s","80",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-20","0.00",",,s",,,"76",",,s","85",",,s","69",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-21","0.00",",,s",,,"80",",,s","87",",,s","74",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-22","0.34",",,s",,,"76",",,s","81",",,s","73",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-23","0.00",",,s",,,"74",",,s","78",",,s","72",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-24","0.06",",,s",,,"69",",,s","72",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-25","0.02",",,s",,,"69",",,s","72",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-26","0.00",",,s",,,"68",",,s","78",",,s","60",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-27","0.00",",,s",,,"67",",,s","74",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-28","0.00",",,s",,,"66",",,s","75",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-29","0.00",",,s",,,"67",",,s","76",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-09-30","0.00",",,s",,,"67",",,s","76",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-01","0.00",",,s",,,"67",",,s","79",",,s","57",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-02","0.00",",,s",,,"70",",,s","80",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-03","0.00",",,s",,,"67",",,s","76",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-04","0.00",",,s",,,"67",",,s","76",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-05","0.00",",,s",,,"63",",,s","70",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-06","0.00",",,s",,,"63",",,s","73",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-07","0.00",",,s",,,"63",",,s","73",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-08","0.00",",,s",,,"65",",,s","77",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-09","0.00",",,s",,,"66",",,s","79",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-10","0.00",",,s",,,"67",",,s","80",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-11","0.00",",,s",,,"67",",,s","81",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-12","0.00",",,s",,,"67",",,s","73",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-13","0.00",",,s",,,"66",",,s","76",",,s","54",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-14","0.00",",,s",,,"69",",,s","77",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-15","0.00",",,s",,,"70",",,s","76",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-16","0.00",",,s",,,"69",",,s","76",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-17","0.00",",,s",,,"69",",,s","75",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-18","0.00",",,s",,,"65",",,s","72",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-19","0.00",",,s",,,"61",",,s","72",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-20","0.00",",,s",,,"62",",,s","76",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-21","0.00",",,s",,,"56",",,s","64",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-22","0.00",",,s",,,"53",",,s","67",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-23","0.00",",,s",,,"61",",,s","72",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-24","0.00",",,s",,,"66",",,s","81",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-25","0.00",",,s",,,"66",",,s","80",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-26","0.00",",,s",,,"64",",,s","72",",,s","59",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-27","0.00",",,s",,,"62",",,s","74",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-28","0.01",",,s",,,"66",",,s","79",",,s","58",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-29","0.01",",,s",,,"66",",,s","82",",,s","57",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-30","0.00",",,s",,,"68",",,s","80",",,s","57",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-10-31","0.01",",,s",,,"68",",,s","80",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-01","0.00",",,s",,,"68",",,s","81",",,s","56",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-02","0.01",",,s",,,"68",",,s","78",",,s","61",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-03","0.01",",,s",,,"68",",,s","72",",,s","64",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-04","0.00",",,s",,,"71",",,s","81",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-05","0.01",",,s",,,"58",",,s","72",",,s","50",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-06","0.00",",,s",,,"53",",,s","65",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-07","0.00",",,s",,,"60",",,s","70",",,s","45",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-08","0.00",",,s",,,"65",",,s","76",",,s","55",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-09","0.00",",,s",,,"68",",,s","77",",,s","62",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-10","0.00","T,,s",,,"69",",,s","74",",,s","65",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-11","0.02",",,s",,,"57",",,s","66",",,s","53",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-12","0.00",",,s",,,"52",",,s","57",",,s","46",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-13","0.00",",,s",,,"46",",,s","53",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-14","0.00",",,s",,,"45",",,s","55",",,s","35",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-15","0.00","T,,s",,,"56",",,s","67",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-16","0.68",",,s",,,"55",",,s","60",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-17","0.70",",,s",,,"52",",,s","56",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-18","0.06",",,s",,,"39",",,s","47",",,s","35",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-19","0.00",",,s",,,"37",",,s","46",",,s","28",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-20","0.00",",,s",,,"44",",,s","55",",,s","32",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-21","0.11",",,s",,,"53",",,s","57",",,s","46",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-22","0.23",",,s",,,"48",",,s","54",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-23","0.00",",,s",,,"38",",,s","44",",,s","33",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-24","0.00",",,s",,,"40",",,s","51",",,s","29",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-25","0.00",",,s",,,"45",",,s","51",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-26","0.00",",,s",,,"41",",,s","49",",,s","33",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-27","0.00",",,s",,,"45",",,s","52",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-28","0.00",",,s",,,"43",",,s","49",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-29","0.00",",,s",,,"39",",,s","48",",,s","30",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-11-30","0.00",",,s",,,"44",",,s","55",",,s","31",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-01","0.00",",,s",,,"45",",,s","53",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-02","0.00",",,s",,,"45",",,s","54",",,s","35",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-03","0.00",",,s",,,"53",",,s","60",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-04","0.05",",,s",,,"57",",,s","61",",,s","52",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-05","0.00",",,s",,,"54",",,s","59",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-06","0.00",",,s",,,"52",",,s","61",",,s","44",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-07","0.00",",,s",,,"53",",,s","58",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-08","0.00",",,s",,,"47",",,s","54",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-09","0.00","T,,s",,,"49",",,s","54",",,s","42",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-10","0.00",",,s",,,"48",",,s","56",",,s","40",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-11","0.00",",,s",,,"49",",,s","54",",,s","46",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-12","0.00",",,s",,,"43",",,s","49",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-13","0.00",",,s",,,"39",",,s","48",",,s","31",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-14","0.00",",,s",,,"44",",,s","57",",,s","32",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-15","0.00",",,s",,,"46",",,s","54",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-16","0.00",",,s",,,"47",",,s","56",",,s","38",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-17","0.00",",,s",,,"52",",,s","62",",,s","41",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-18","0.00",",,s",,,"56",",,s","63",",,s","51",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-19","0.32",",,s",,,"56",",,s","60",",,s","49",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-20","0.03",",,s",,,"51",",,s","60",",,s","39",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-21","0.02",",,s",,,"54",",,s","59",",,s","48",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-22","0.26",",,s",,,"49",",,s","54",",,s","47",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-23","0.97",",,s",,,"45",",,s","48",",,s","43",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-24","0.00",",,s",,,"41",",,s","49",",,s","36",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-25","0.00",",,s",,,"32",",,s","38",",,s","27",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-26","0.00",",,s",,,"37",",,s","48",",,s","27",",,s"
"CHM00058367","SHANGHAI HONGQIAO, CH","31.167","121.433","7.0","1979-12-27","0.00",",,s",,,"37",",,s","45",",,s","30",",,s"
